sunhl-1th-20-Jul-2016-coronal14.jpg,sunhl-1th-20-Jul-2016-coronal14.jpg.mat,0.41292,0.57831,0.39211,0.5575,0.39102,0.54107,0.36583,0.51588,0.35487,0.50821,0.30887,0.46221,0.30559,0.44359,0.26396,0.40635,0.24206,0.38445,0.16539,0.31106,0.1621,0.3034,0.11829,0.29901,0.12267,0.29244,0.13582,0.29463,0.14348,0.29682,0.18839,0.35926,0.090606,0.15832,0.12303,0.18264,0.14163,0.19075,0.18312,0.23033,0.1979,0.24607,0.23796,0.29423,0.24893,0.31283,0.27849,0.35527,0.28946,0.37911,0.29661,0.39294,0.29661,0.39103,0.28326,0.37196,0.2742,0.3567,0.23939,0.32284,0.22318,0.30758,0.18407,0.27706
sunhl-1th-20-Jul-2016-coronal15.jpg,sunhl-1th-20-Jul-2016-coronal15.jpg.mat,0.42572,0.61049,0.43446,0.61049,0.43945,0.61298,0.45069,0.62797,0.46192,0.62797,0.45818,0.62921,0.46567,0.62797,0.46317,0.62797,0.46941,0.62297,0.44944,0.59675,0.44944,0.59426,0.40699,0.55556,0.39076,0.54806,0.36454,0.5231,0.3608,0.50687,0.33333,0.47815,0.12686,0.18693,0.12062,0.18068,0.12062,0.1826,0.12206,0.18933,0.12542,0.19462,0.12926,0.20615,0.13167,0.20903,0.1408,0.21961,0.14512,0.22729,0.15185,0.24507,0.1581,0.24988,0.16867,0.25709,0.17203,0.25901,0.18068,0.2691,0.18116,0.27391,0.18453,0.28063
sunhl-1th-20-Jul-2016-coronal16.jpg,sunhl-1th-20-Jul-2016-coronal16.jpg.mat,0.3965,0.56847,0.39968,0.57962,0.40446,0.57962,0.40764,0.57962,0.4172,0.57962,0.42357,0.57484,0.42994,0.57484,0.42516,0.57484,0.42994,0.57962,0.42994,0.58758,0.44108,0.59395,0.44904,0.60032,0.45064,0.60191,0.44904,0.61783,0.45064,0.62102,0.45382,0.64013,0.17868,0.24892,0.17868,0.25262,0.18053,0.25077,0.17622,0.25878,0.1793,0.25508,0.17622,0.25878,0.1793,0.26186,0.17067,0.2557,0.16944,0.26001,0.16574,0.25816,0.16143,0.252,0.15465,0.24769,0.14849,0.24707,0.13802,0.23906,0.13494,0.24214,0.12693,0.2329
sunhl-1th-20-Jul-2016-coronal17.jpg,sunhl-1th-20-Jul-2016-coronal17.jpg.mat,0.449,0.58913,0.43851,0.57865,0.42993,0.57483,0.41182,0.53765,0.40896,0.53384,0.36988,0.4938,0.35748,0.48808,0.33079,0.45663,0.31173,0.449,0.28313,0.42421,0.28313,0.41945,0.26025,0.39943,0.26406,0.40515,0.26406,0.42135,0.26692,0.42135,0.27073,0.43184,0.12323,0.19683,0.13522,0.20796,0.13907,0.21053,0.15019,0.21994,0.15404,0.22465,0.16346,0.23492,0.16046,0.23663,0.16688,0.25246,0.17159,0.25717,0.17801,0.27685,0.18571,0.27771,0.19298,0.28584,0.19469,0.28798,0.1994,0.29525,0.20496,0.31365,0.20582,0.31579
sunhl-1th-20-Jul-2016-coronal2.jpg,sunhl-1th-20-Jul-2016-coronal2.jpg.mat,0.45777,0.66218,0.46267,0.64871,0.47001,0.63892,0.46512,0.63647,0.46144,0.62791,0.45043,0.60832,0.4541,0.6071,0.43819,0.58752,0.44186,0.58384,0.41371,0.56916,0.41126,0.56426,0.39902,0.5459,0.37944,0.52387,0.34884,0.51897,0.34884,0.52264,0.35006,0.52999,0.12369,0.18342,0.12705,0.1931,0.13504,0.19773,0.14724,0.21287,0.14809,0.21792,0.16029,0.23433,0.16029,0.24232,0.16576,0.24737,0.17038,0.25284,0.15776,0.2398,0.14893,0.23054,0.13462,0.20825,0.11948,0.20151,0.09634,0.18973,0.094236,0.18427,0.085822,0.17711
sunhl-1th-20-Jul-2016-coronal3.jpg,sunhl-1th-20-Jul-2016-coronal3.jpg.mat,0.41028,0.57503,0.40189,0.58867,0.41028,0.58657,0.39454,0.56768,0.39664,0.55824,0.36936,0.55614,0.37146,0.5446,0.34942,0.52466,0.34942,0.51731,0.3148,0.50157,0.30535,0.49948,0.28961,0.48583,0.29696,0.49003,0.29486,0.49213,0.28751,0.49528,0.29696,0.50892,0.11017,0.1793,0.11904,0.18891,0.12384,0.19187,0.13752,0.2122,0.14159,0.21627,0.15416,0.23068,0.15601,0.23845,0.17116,0.25619,0.17449,0.26285,0.17745,0.27246,0.18004,0.27135,0.18078,0.26987,0.17856,0.26433,0.16155,0.25065,0.15749,0.24732,0.13974,0.23364
sunhl-1th-20-Jul-2016-coronal4.jpg,sunhl-1th-20-Jul-2016-coronal4.jpg.mat,0.49554,0.69172,0.5121,0.68025,0.51465,0.6828,0.52229,0.67516,0.52229,0.67516,0.51975,0.67771,0.51975,0.67771,0.50318,0.65605,0.49554,0.65605,0.47006,0.63949,0.4586,0.62293,0.43439,0.62548,0.43439,0.61911,0.41783,0.6,0.41529,0.6,0.41274,0.60892,0.14495,0.21343,0.14495,0.21921,0.14851,0.2201,0.1534,0.22766,0.1574,0.22988,0.16229,0.23077,0.16229,0.23744,0.16896,0.24989,0.16807,0.25211,0.16807,0.25211,0.16719,0.24722,0.1574,0.23744,0.15073,0.22499,0.12628,0.21343,0.11961,0.21032,0.10449,0.20187
sunhl-1th-20-Jul-2016-coronal5.jpg,sunhl-1th-20-Jul-2016-coronal5.jpg.mat,0.43505,0.62135,0.43303,0.6143,0.42497,0.58409,0.39778,0.55791,0.38973,0.54683,0.34139,0.49043,0.33736,0.47432,0.31118,0.45317,0.29809,0.44209,0.26485,0.40282,0.25881,0.39577,0.23464,0.38268,0.23666,0.38973,0.23464,0.39376,0.24068,0.39174,0.24773,0.40081,0.10434,0.17347,0.11378,0.18463,0.11851,0.18849,0.12581,0.19579,0.12795,0.1988,0.13267,0.20696,0.13267,0.21082,0.13525,0.22027,0.14169,0.2237,0.14727,0.24732,0.15586,0.23787,0.15973,0.24989,0.16402,0.25204,0.17175,0.25934,0.17561,0.26664,0.18291,0.27694
sunhl-1th-20-Jul-2016-coronal6.jpg,sunhl-1th-20-Jul-2016-coronal6.jpg.mat,0.44838,0.60079,0.46411,0.60079,0.46804,0.59784,0.46411,0.60079,0.46509,0.59882,0.46411,0.60374,0.47001,0.60079,0.44444,0.59095,0.44248,0.58604,0.40708,0.56834,0.41298,0.55261,0.38446,0.52901,0.37561,0.52409,0.36283,0.51229,0.3648,0.51622,0.3589,0.51917,0.13258,0.19397,0.13767,0.20196,0.13985,0.20414,0.14493,0.21867,0.15038,0.2223,0.15474,0.23029,0.15874,0.23465,0.16092,0.24228,0.16455,0.24046,0.16455,0.24519,0.16455,0.24446,0.15874,0.24519,0.15983,0.24301,0.14566,0.23829,0.14094,0.23356,0.13149,0.13004
sunhl-1th-20-Jul-2016-coronal7.jpg,sunhl-1th-20-Jul-2016-coronal7.jpg.mat,0.51431,0.64094,0.51518,0.62966,0.51431,0.62186,0.49783,0.61058,0.49783,0.61058,0.47788,0.57589,0.47528,0.56722,0.45013,0.54467,0.44753,0.53426,0.42498,0.51778,0.4137,0.51171,0.40156,0.51084,0.39722,0.5065,0.39115,0.50824,0.39636,0.50824,0.39636,0.52819,0.19413,0.25283,0.2,0.26205,0.20377,0.26247,0.21174,0.27883,0.21887,0.27966,0.23061,0.30189,0.23774,0.30943,0.25577,0.33124,0.26122,0.34214,0.2717,0.35346,0.27421,0.35597,0.27212,0.35681,0.27296,0.35681,0.25702,0.34088,0.25157,0.33585,0.22977,0.3174
sunhl-1th-20-Jul-2016-coronal8.jpg,sunhl-1th-20-Jul-2016-coronal8.jpg.mat,0.44701,0.62749,0.4617,0.62749,0.468,0.62434,0.47534,0.63799,0.48583,0.62854,0.48478,0.62749,0.48583,0.62854,0.4638,0.60126,0.4575,0.57922,0.41133,0.53305,0.40084,0.52256,0.33998,0.46695,0.31794,0.45016,0.25813,0.40084,0.24344,0.3872,0.19307,0.32949,0.066612,0.12826,0.053786,0.12578,0.048407,0.12329,0.04758,0.12288,0.050476,0.12412,0.053786,0.13198,0.057509,0.13364,0.079851,0.15474,0.087712,0.16343,0.10923,0.1899,0.11998,0.19777,0.14191,0.21969,0.14812,0.23252,0.16218,0.25403,0.17087,0.25983,0.16674,0.26479
sunhl-1th-20-Jul-2016-coronal9.jpg,sunhl-1th-20-Jul-2016-coronal9.jpg.mat,0.4629,0.62898,0.46761,0.6384,0.46761,0.64193,0.48057,0.63369,0.48057,0.63133,0.48057,0.61837,0.47468,0.61366,0.45936,0.60071,0.43698,0.58539,0.41343,0.56184,0.404,0.56419,0.3828,0.53357,0.36278,0.53357,0.35807,0.53121,0.36278,0.53357,0.36278,0.53946,0.13575,0.20061,0.14267,0.21098,0.147,0.21487,0.16515,0.23562,0.17553,0.23822,0.18764,0.26157,0.19498,0.26848,0.21401,0.28534,0.21747,0.29572,0.21271,0.30307,0.21487,0.30696,0.20839,0.29745,0.2166,0.29572,0.19585,0.28059,0.18547,0.27194,0.16688,0.25594
sunhl-1th-21-Jul-2016-15 E AP.jpg,sunhl-1th-21-Jul-2016-15 E AP.jpg.mat,0.13544,0.35436,0.17069,0.38033,0.17625,0.37662,0.20965,0.40816,0.22449,0.40816,0.23748,0.4731,0.27644,0.46382,0.31911,0.51763,0.3525,0.52505,0.40445,0.57885,0.42672,0.59184,0.4898,0.6679,0.51391,0.69573,0.54545,0.75881,0.55844,0.78479,0.58071,0.84416,0.25956,0.37836,0.26282,0.39788,0.2677,0.40033,0.27177,0.40765,0.27583,0.41334,0.28397,0.42067,0.2978,0.42636,0.30106,0.43124,0.29862,0.42962,0.29536,0.41497,0.35639,0.42718,0.33767,0.42229,0.2978,0.40277,0.28397,0.37429,0.24736,0.35476,0.22132,0.33767
sunhl-1th-21-Jul-2016-17 A AP.jpg,sunhl-1th-21-Jul-2016-17 A AP.jpg.mat,0.39386,0.62404,0.39386,0.61253,0.3913,0.60997,0.4156,0.6023,0.40153,0.6023,0.42455,0.59079,0.42711,0.59335,0.43223,0.60486,0.42711,0.60997,0.42199,0.63299,0.41049,0.6266,0.40153,0.62404,0.41304,0.60997,0.3913,0.62148,0.40409,0.62148,0.36317,0.61893,0.11765,0.19853,0.11601,0.19485,0.11683,0.19322,0.11601,0.19567,0.1107,0.19771,0.10907,0.19935,0.10458,0.20016,0.10172,0.20016,0.10621,0.1969,0.10621,0.19853,0.10376,0.19567,0.1009,0.19771,0.10376,0.20221,0.10907,0.20016,0.10621,0.19935,0.10703,0.19935
sunhl-1th-21-Jul-2016-20 A AP.jpg,sunhl-1th-21-Jul-2016-20 A AP.jpg.mat,0.46871,0.68241,0.47934,0.68949,0.48996,0.68477,0.49705,0.68949,0.49469,0.69185,0.49233,0.70012,0.4876,0.69776,0.47462,0.69421,0.47226,0.68477,0.43329,0.64817,0.42267,0.63636,0.39197,0.60449,0.38961,0.59976,0.35065,0.55136,0.35065,0.55136,0.32822,0.53837,0.1128,0.1824,0.1104,0.1892,0.1188,0.1892,0.1328,0.206,0.1416,0.2092,0.1588,0.2312,0.1676,0.2396,0.1764,0.2632,0.1764,0.2676,0.1824,0.278,0.1824,0.284,0.1744,0.2772,0.1744,0.2736,0.16,0.258,0.1536,0.252,0.1296,0.2268
sunhl-1th-21-Jul-2016-20 E AP.jpg,sunhl-1th-21-Jul-2016-20 E AP.jpg.mat,0.41023,0.60609,0.4222,0.62024,0.43308,0.61806,0.45267,0.63439,0.46246,0.63874,0.46464,0.64418,0.46246,0.64418,0.45267,0.63874,0.44723,0.64635,0.43634,0.62024,0.44723,0.62242,0.41676,0.57345,0.41676,0.56801,0.36453,0.52775,0.36235,0.51578,0.33188,0.4951,0.11086,0.17274,0.11162,0.17616,0.11427,0.17844,0.12642,0.19324,0.1306,0.194,0.14617,0.21147,0.1511,0.22134,0.16781,0.24108,0.17122,0.25778,0.18185,0.27904,0.16705,0.2798,0.16363,0.2798,0.16363,0.27752,0.15452,0.2593,0.1473,0.25285,0.13136,0.23766
sunhl-1th-21-Jul-2016-20 F AP.jpg,sunhl-1th-21-Jul-2016-20 F AP.jpg.mat,0.40082,0.57873,0.41207,0.58691,0.41411,0.58691,0.42536,0.60327,0.4274,0.60736,0.42945,0.61861,0.42945,0.61861,0.42536,0.61145,0.41616,0.59407,0.39366,0.56033,0.39162,0.56033,0.35685,0.52965,0.34969,0.52761,0.30982,0.48773,0.29857,0.47853,0.26789,0.46933,0.097756,0.17231,0.098517,0.17041,0.10042,0.17231,0.11525,0.1879,0.12172,0.19285,0.1415,0.21605,0.14416,0.22518,0.15976,0.25333,0.16546,0.26056,0.17535,0.28452,0.17535,0.28718,0.16736,0.28452,0.17041,0.27957,0.15557,0.26056,0.15824,0.25637,0.13922,0.23241
sunhl-1th-21-Jul-2016-21 A AP.jpg,sunhl-1th-21-Jul-2016-21 A AP.jpg.mat,0.44402,0.66409,0.43501,0.67053,0.44659,0.66152,0.46332,0.64994,0.47748,0.6538,0.51609,0.6731,0.53282,0.68726,0.56885,0.73745,0.57786,0.75676,0.61133,0.8018,0.61647,0.79537,0.62806,0.82111,0.6139,0.82368,0.59202,0.78507,0.56885,0.78764,0.51351,0.71171,0.16509,0.23517,0.14746,0.2184,0.14187,0.2098,0.11479,0.18831,0.1092,0.18186,0.083835,0.16122,0.078246,0.16122,0.058469,0.14531,0.051161,0.14531,0.044712,0.14273,0.041702,0.14187,0.042562,0.14058,0.048151,0.14187,0.070507,0.15391,0.071797,0.16509,0.092003,0.19003
sunhl-1th-21-Jul-2016-22 A AP.jpg,sunhl-1th-21-Jul-2016-22 A AP.jpg.mat,0.38519,0.59849,0.38519,0.59849,0.39147,0.59097,0.40527,0.57465,0.40402,0.57591,0.40903,0.57591,0.41656,0.58595,0.41656,0.58218,0.40778,0.59473,0.40025,0.57591,0.39774,0.58344,0.37641,0.58595,0.37265,0.58218,0.3601,0.57215,0.35508,0.57215,0.33877,0.5872,0.1074,0.18796,0.11025,0.19203,0.10862,0.19406,0.10374,0.20057,0.10862,0.19447,0.096013,0.19284,0.098047,0.19081,0.090317,0.19731,0.087469,0.18674,0.082181,0.19691,0.083808,0.18511,0.082181,0.1904,0.083808,0.1904,0.091538,0.20586,0.097234,0.20911,0.10618,0.2205
sunhl-1th-21-Jul-2016-23 A AP.jpg,sunhl-1th-21-Jul-2016-23 A AP.jpg.mat,0.34037,0.56118,0.37131,0.57525,0.38115,0.57665,0.40366,0.60338,0.42194,0.61322,0.43741,0.64276,0.44444,0.63432,0.41632,0.6315,0.41632,0.62166,0.40366,0.58368,0.39944,0.57525,0.3488,0.53868,0.33052,0.52039,0.29677,0.47961,0.27004,0.4571,0.24191,0.43319,0.075445,0.14199,0.071696,0.14339,0.074508,0.14058,0.077788,0.1462,0.0806,0.14808,0.09044,0.1687,0.096064,0.17666,0.10731,0.19025,0.11434,0.19353,0.12652,0.21603,0.13683,0.22212,0.14667,0.23524,0.14948,0.23524,0.15511,0.25117,0.15511,0.24649,0.14902,0.25258
sunhl-1th-21-Jul-2016-23 B AP.jpg,sunhl-1th-21-Jul-2016-23 B AP.jpg.mat,0.39398,0.60451,0.41805,0.62857,0.42256,0.63308,0.44812,0.65414,0.44812,0.65414,0.44962,0.65865,0.44962,0.65263,0.44511,0.63759,0.44211,0.65414,0.41955,0.64211,0.41955,0.62857,0.37594,0.59549,0.3594,0.57594,0.31128,0.53233,0.29323,0.5203,0.25263,0.47669,0.072558,0.14326,0.070698,0.14047,0.067907,0.13767,0.070698,0.14279,0.075814,0.14465,0.08,0.1614,0.086047,0.16884,0.096279,0.18047,0.10093,0.18512,0.11163,0.20233,0.11488,0.2014,0.12233,0.21395,0.1307,0.2186,0.13302,0.22465,0.13395,0.22698,0.1307,0.22698
sunhl-1th-21-Jul-2016-24 A AP.jpg,sunhl-1th-21-Jul-2016-24 A AP.jpg.mat,0.50527,0.69937,0.51371,0.70253,0.52532,0.70253,0.52532,0.70464,0.53481,0.69515,0.52848,0.68143,0.52321,0.67511,0.48207,0.63819,0.46835,0.62658,0.41139,0.56435,0.39768,0.55063,0.35338,0.49156,0.32595,0.47996,0.27321,0.42511,0.24367,0.40612,0.20781,0.37869,0.083633,0.15558,0.077788,0.14883,0.071942,0.15063,0.076439,0.15378,0.082284,0.15872,0.10117,0.17716,0.11556,0.18795,0.13804,0.21313,0.15378,0.22122,0.18615,0.26214,0.18705,0.27788,0.20369,0.30216,0.20549,0.31969,0.21043,0.33723,0.21133,0.32869,0.20144,0.317
sunhl-1th-21-Jul-2016-24 B AP.jpg,sunhl-1th-21-Jul-2016-24 B AP.jpg.mat,0.46566,0.62088,0.47601,0.62935,0.48166,0.62747,0.47789,0.62747,0.47789,0.62935,0.46002,0.61242,0.45155,0.60301,0.43274,0.56162,0.42239,0.55597,0.36971,0.50047,0.35936,0.48448,0.31232,0.43932,0.28975,0.42239,0.23895,0.37629,0.2079,0.36783,0.1778,0.31044,0.079305,0.15673,0.07649,0.15204,0.071328,0.15392,0.086814,0.1619,0.091506,0.16612,0.11919,0.18771,0.12952,0.19662,0.17034,0.23322,0.1816,0.24542,0.22008,0.2886,0.22431,0.313,0.25153,0.35476,0.25669,0.37588,0.26701,0.38198,0.26607,0.37823,0.25481,0.35758
sunhl-1th-21-Jul-2016-25 A AP.jpg,sunhl-1th-21-Jul-2016-25 A AP.jpg.mat,0.41739,0.63478,0.41413,0.62391,0.42391,0.60652,0.41739,0.57609,0.4163,0.56739,0.39239,0.55217,0.39891,0.54348,0.36848,0.5087,0.36196,0.50543,0.325,0.47065,0.31196,0.45,0.26196,0.42065,0.24891,0.41304,0.21413,0.37174,0.20543,0.36848,0.20326,0.35435,0.07645,0.14455,0.089631,0.15641,0.095782,0.15905,0.11643,0.18585,0.12654,0.19244,0.1529,0.22408,0.16125,0.23023,0.19552,0.27504,0.19728,0.29394,0.2087,0.32118,0.2109,0.33084,0.21134,0.33216,0.21178,0.32074,0.19156,0.30097,0.18761,0.2913,0.16432,0.25791
sunhl-1th-21-Jul-2016-26 A AP.jpg,sunhl-1th-21-Jul-2016-26 A AP.jpg.mat,0.43767,0.70867,0.42005,0.67073,0.42005,0.66531,0.40515,0.64363,0.40515,0.63279,0.38211,0.60298,0.38482,0.58808,0.33875,0.55827,0.34417,0.53794,0.28455,0.49458,0.271,0.47967,0.23577,0.41734,0.22358,0.42954,0.19106,0.38753,0.18699,0.38618,0.17751,0.37263,0.05678,0.11695,0.048305,0.11864,0.053814,0.12288,0.056356,0.13432,0.061864,0.13602,0.075424,0.15381,0.07839,0.15593,0.094068,0.17415,0.098305,0.17754,0.11017,0.20297,0.1178,0.20466,0.12331,0.22458,0.13008,0.22373,0.13136,0.23517,0.13559,0.23347,0.13093,0.23347
sunhl-1th-21-Jul-2016-26 B AP.jpg,sunhl-1th-21-Jul-2016-26 B AP.jpg.mat,0.43995,0.63971,0.40904,0.62069,0.40547,0.61237,0.37337,0.58977,0.37812,0.58621,0.35553,0.54578,0.35196,0.53864,0.30797,0.478,0.29964,0.47325,0.25803,0.44352,0.2497,0.42449,0.21284,0.38288,0.19738,0.36742,0.17836,0.3365,0.17004,0.34007,0.15577,0.33056,0.05443,0.11363,0.055224,0.12237,0.059197,0.12197,0.065554,0.12912,0.0735,0.13151,0.086214,0.14899,0.09416,0.15852,0.10568,0.18117,0.11204,0.18832,0.12594,0.21375,0.1323,0.21891,0.14263,0.23798,0.14184,0.23917,0.15058,0.24712,0.14819,0.24791,0.14263,0.24354
sunhl-1th-21-Jul-2016-27 A AP.jpg,sunhl-1th-21-Jul-2016-27 A AP.jpg.mat,0.42525,0.67279,0.4277,0.65686,0.4277,0.66544,0.4473,0.66789,0.45711,0.65931,0.46569,0.66176,0.46569,0.67034,0.46324,0.65196,0.45956,0.65196,0.44363,0.66176,0.43015,0.65686,0.44118,0.64828,0.44485,0.65196,0.44853,0.66912,0.44975,0.67279,0.45221,0.6826,0.14181,0.2158,0.13719,0.21696,0.13796,0.21503,0.13449,0.21734,0.13487,0.21657,0.12717,0.21233,0.12601,0.21156,0.1183,0.21195,0.11445,0.20617,0.10867,0.19846,0.099422,0.19306,0.093256,0.18805,0.089403,0.1869,0.084393,0.18728,0.085164,0.18574,0.080925,0.19229
sunhl-1th-21-Jul-2016-28 A AP.jpg,sunhl-1th-21-Jul-2016-28 A AP.jpg.mat,0.45588,0.66789,0.46814,0.65809,0.46936,0.65441,0.47549,0.66176,0.47672,0.66176,0.48039,0.67034,0.48039,0.66667,0.45956,0.65564,0.45956,0.65196,0.4277,0.63235,0.42525,0.63603,0.38603,0.61029,0.38235,0.59681,0.34191,0.55637,0.32721,0.54289,0.28309,0.4951,0.089307,0.15699,0.071286,0.14137,0.064077,0.13736,0.050461,0.12575,0.045655,0.12455,0.044053,0.12695,0.050461,0.13016,0.06648,0.14938,0.078094,0.15819,0.10533,0.19183,0.12175,0.20264,0.14257,0.23628,0.14938,0.2487,0.15859,0.25951,0.1646,0.26151,0.15338,0.25791
sunhl-1th-21-Nov-2016-131 A AP.jpg,sunhl-1th-21-Nov-2016-131 A AP.jpg.mat,0.39079,0.62259,0.38187,0.62259,0.38782,0.62556,0.38187,0.62556,0.40267,0.62556,0.41159,0.64339,0.42645,0.64636,0.42942,0.64339,0.43536,0.64933,0.42645,0.64636,0.42645,0.64933,0.42051,0.67013,0.43239,0.67608,0.43834,0.69688,0.44131,0.70282,0.41456,0.70282,0.12788,0.21554,0.12607,0.21012,0.12788,0.21193,0.12427,0.21374,0.12336,0.21645,0.1315,0.2282,0.1333,0.23181,0.14279,0.24221,0.14641,0.24853,0.14912,0.26661,0.15725,0.26209,0.15273,0.23362,0.12336,0.2056,0.091279,0.18617,0.087664,0.18075,0.062359,0.16087
sunhl-1th-21-Nov-2016-131 B AP.jpg,sunhl-1th-21-Nov-2016-131 B AP.jpg.mat,0.47467,0.704,0.47467,0.704,0.47467,0.70133,0.46933,0.69467,0.472,0.69867,0.47467,0.68933,0.48533,0.69467,0.48,0.68933,0.48533,0.692,0.49067,0.69467,0.488,0.70667,0.48,0.72,0.488,0.72533,0.48533,0.73333,0.488,0.73867,0.46667,0.71733,0.15256,0.23674,0.14993,0.23586,0.15256,0.23762,0.14292,0.23498,0.1473,0.23674,0.15432,0.24375,0.15695,0.24726,0.1701,0.2648,0.17273,0.26743,0.17712,0.28452,0.16659,0.28277,0.14117,0.25603,0.13854,0.22402,0.11793,0.19772,0.10302,0.18983,0.071898,0.1701
sunhl-1th-21-Nov-2016-132 A AP.jpg,sunhl-1th-21-Nov-2016-132 A AP.jpg.mat,0.29572,0.55058,0.31518,0.56226,0.3249,0.57393,0.35019,0.59728,0.36965,0.60311,0.36965,0.6323,0.39105,0.63035,0.393,0.64397,0.40661,0.65564,0.41245,0.67121,0.42802,0.67899,0.43774,0.69261,0.45331,0.70623,0.45525,0.72374,0.47471,0.72763,0.47276,0.74125,0.13697,0.21325,0.1353,0.21158,0.13697,0.21492,0.1314,0.21604,0.13307,0.2216,0.13307,0.22105,0.13029,0.22494,0.13363,0.22717,0.13363,0.22773,0.13196,0.22717,0.1314,0.23051,0.1314,0.2294,0.12528,0.2294,0.11748,0.22494,0.10468,0.21993,0.078508,0.20156
sunhl-1th-21-Nov-2016-132 B AP.jpg,sunhl-1th-21-Nov-2016-132 B AP.jpg.mat,0.33066,0.60674,0.33547,0.62279,0.34029,0.63242,0.36437,0.63242,0.38844,0.64205,0.40289,0.62761,0.42215,0.6244,0.42536,0.63724,0.42215,0.64045,0.42857,0.66132,0.42536,0.66132,0.4061,0.67416,0.41734,0.67737,0.42215,0.66934,0.42376,0.66613,0.4061,0.6549,0.10137,0.16533,0.098552,0.15889,0.095334,0.15889,0.086082,0.15889,0.086082,0.15889,0.079244,0.15567,0.077635,0.15004,0.072003,0.15728,0.080048,0.15768,0.081255,0.16854,0.084473,0.17176,0.086887,0.17699,0.095334,0.18262,0.092518,0.18423,0.093323,0.1794,0.084473,0.1782
sunhl-1th-21-Nov-2016-132 C AP.jpg,sunhl-1th-21-Nov-2016-132 C AP.jpg.mat,0.30183,0.53315,0.30748,0.54725,0.32158,0.54725,0.3385,0.57546,0.34979,0.57546,0.37377,0.56982,0.37659,0.55853,0.34697,0.57264,0.35825,0.5811,0.34697,0.57828,0.3385,0.58674,0.30465,0.60649,0.30183,0.60649,0.32722,0.62059,0.36389,0.62341,0.37094,0.63752,0.10637,0.18031,0.10478,0.18189,0.10795,0.18268,0.10874,0.18703,0.1119,0.1894,0.11269,0.19731,0.11902,0.20047,0.13088,0.21234,0.13405,0.21866,0.14274,0.23171,0.14353,0.23962,0.14472,0.24516,0.14353,0.24278,0.13246,0.23408,0.12693,0.21629,0.1032,0.19889
sunhl-1th-21-Nov-2016-132 D AP.jpg,sunhl-1th-21-Nov-2016-132 D AP.jpg.mat,0.38484,0.62974,0.40525,0.62099,0.42566,0.62974,0.44315,0.65015,0.44898,0.65306,0.4519,0.63848,0.44898,0.63848,0.44898,0.63848,0.44315,0.64431,0.4344,0.65306,0.4344,0.66472,0.45481,0.69388,0.4519,0.70262,0.43732,0.71137,0.4344,0.70845,0.42857,0.69971,0.11526,0.18521,0.1097,0.18919,0.11049,0.1876,0.11367,0.18998,0.11288,0.18998,0.11367,0.19396,0.11526,0.19555,0.11288,0.20588,0.12003,0.21184,0.13076,0.22297,0.13792,0.22536,0.13712,0.23251,0.13712,0.22933,0.12758,0.21025,0.12162,0.21105,0.096184,0.18919
sunhl-1th-21-Nov-2016-132 E AP.jpg,sunhl-1th-21-Nov-2016-132 E AP.jpg.mat,0.55126,0.77563,0.55126,0.76969,0.56612,0.77563,0.56315,0.77563,0.56315,0.77266,0.56018,0.76374,0.55423,0.76374,0.54086,0.7578,0.54829,0.7578,0.53195,0.74889,0.53492,0.7578,0.50223,0.74591,0.5052,0.73997,0.48143,0.72511,0.48737,0.73105,0.46657,0.72511,0.12822,0.20008,0.11923,0.20335,0.12087,0.20416,0.11597,0.20416,0.11597,0.19845,0.11515,0.2009,0.11842,0.20335,0.12413,0.21151,0.1274,0.21723,0.13067,0.22621,0.13312,0.2303,0.13067,0.23193,0.12985,0.22458,0.11433,0.20335,0.10862,0.19927,0.081258,0.18089
sunhl-1th-21-Nov-2016-133 A AP.jpg,sunhl-1th-21-Nov-2016-133 A AP.jpg.mat,0.34615,0.6266,0.35577,0.6234,0.35256,0.62981,0.35256,0.6266,0.35577,0.6266,0.37179,0.62981,0.37179,0.63301,0.38462,0.63301,0.38141,0.63942,0.38462,0.63622,0.38141,0.63301,0.37179,0.59776,0.37179,0.60417,0.35897,0.61058,0.36218,0.62019,0.35577,0.6234,0.093273,0.16137,0.092447,0.16302,0.093273,0.16467,0.089146,0.16302,0.087495,0.16137,0.080479,0.15724,0.079653,0.15229,0.066447,0.14486,0.063145,0.14239,0.057367,0.13826,0.055716,0.13578,0.054891,0.13331,0.054891,0.13165,0.059018,0.13496,0.061494,0.14073,0.075526,0.15559
sunhl-1th-21-Nov-2016-133 B AP.jpg,sunhl-1th-21-Nov-2016-133 B AP.jpg.mat,0.32745,0.626,0.33066,0.63563,0.3435,0.64205,0.36597,0.64205,0.36597,0.64526,0.36918,0.64205,0.36597,0.64205,0.36597,0.62921,0.36276,0.62921,0.33708,0.60674,0.34992,0.60995,0.33708,0.58427,0.34671,0.60995,0.3435,0.61316,0.35152,0.61477,0.34671,0.6244,0.088592,0.15817,0.087379,0.15939,0.088592,0.15777,0.082929,0.15574,0.082929,0.15453,0.071602,0.14644,0.067961,0.14563,0.062298,0.14078,0.060275,0.13754,0.057039,0.1339,0.052994,0.1343,0.056634,0.14037,0.062298,0.14159,0.06877,0.15372,0.069984,0.15453,0.078883,0.16869
